sub,kind,target_x0,target_y0,response_x0,response_y0,target_orientation_deg,target_radius_pixels,which_eye,sub_num,match_x0,match_y0,response_r,response_theta,match_r,match_theta,target_radius_deg,target_ori_id,target_rad_id,target_id,error_x,error_y,error_r,error_theta,error_r_mu,error_r_sd
jb,C,1.14318,2.77182,-1.37808,-2.80314,67,192,good,18,-1.14318,-2.77182,3.1235714088203586,-116.17965936934495,2.998307293257314,-112.41268946863428,3,2,2,10,-0.2348999999999999,-0.031320000000000014,0.1252641155630445,-3.766969900710663,-0.01193487372709871,0.11986155596207922
jb,C,4.6197,1.91052,-4.49442,-2.0358,22,320,good,18,-4.6197,-1.91052,4.933993593064344,-155.63129574042557,4.999171407383428,-157.53200302754047,5,1,3,17,0.12528000000000006,-0.12528000000000006,-0.06517781431908354,1.9007072871148978,-0.04398644659551007,0.2856476607691311
jb,C,-1.91052,-4.6197,2.1141,5.1678,247,320,good,18,1.91052,4.6197,5.583509259417414,67.75097634278764,4.999171407383428,67.53200302754048,5,6,3,22,0.2035800000000001,0.5480999999999998,0.5843378520339861,0.2189733152471547,0.5621664246003784,0.4743807670928852
jb,C,0.92394,-0.37584,-1.00224,0.45414,337,64,good,18,-0.92394,0.37584,1.1003309307658309,155.62353138332523,0.9974571816373874,157.86450812189966,1,8,1,8,-0.07830000000000004,0.07829999999999998,0.10287374912844349,-2.2409767385744317,0.06627659960080853,0.047436829847428356
jb,C,1.91052,4.6197,-2.4116400000000002,-4.60404,67,320,good,18,-1.91052,-4.6197,5.19742165031855,-117.64597536373869,4.999171407383428,-112.46799697245953,5,2,3,18,-0.5011200000000002,0.015659999999999563,0.1982502429351225,-5.177978391279154,-0.23111822128960555,0.24137284375449025
jb,C,-1.91052,4.6197,1.75392,-4.87026,112,320,good,18,1.91052,-4.6197,5.176453209872567,-70.1946001592784,4.999171407383428,-67.53200302754048,5,3,3,19,-0.15660000000000007,-0.2505600000000001,0.17728180248913894,-2.662597131737911,-0.0011245963395600563,0.23509388353774266
jb,C,-2.77182,-1.14318,2.85012,1.45638,202,192,good,18,2.77182,1.14318,3.2006603566764156,27.06653315895955,2.998307293257314,22.412689468634277,3,5,2,13,0.07830000000000004,0.3131999999999999,0.20235306341910153,4.6538436903252745,0.33888446256719484,0.1222333679726053
jb,C,-4.6197,-1.91052,4.8546000000000005,2.08278,202,320,good,18,4.6197,1.91052,5.282529099626428,23.220893268268373,4.999171407383428,22.46799697245953,5,5,3,21,0.23490000000000055,0.17226000000000008,0.28335769224300034,0.7528962958088421,0.6072392565131584,0.24323893255761633
jb,C,4.6197,-1.91052,-4.698,1.97316,337,320,good,18,-4.6197,1.91052,5.0955435809734775,157.21759426951832,4.999171407383428,157.53200302754047,5,8,3,24,-0.07830000000000048,0.06264000000000003,0.09637217359004957,-0.31440875802215373,0.12569824961410436,0.19440018989465108
jb,C,2.77182,1.14318,-2.69352,-1.15884,22,192,good,18,-2.77182,-1.14318,2.9322278451716537,-156.7210508019973,2.998307293257314,-157.58731053136572,3,1,2,9,0.07830000000000004,-0.015660000000000007,-0.06607944808566035,0.8662597293684087,-0.014831150606394599,0.18353509453949252
jb,C,-2.67786,6.46758,2.88144,-6.68682,112,448,good,18,2.67786,-6.46758,7.281226420459674,-66.68814489043424,7.000037516756607,-67.50831331578311,7,3,4,27,0.2035800000000001,-0.2192400000000001,0.28118890370306726,0.8201684253488679,0.16149697222740703,0.25093334433588566
jb,C,-0.37584,-0.92394,0.37584,1.0179,247,64,good,18,0.37584,0.92394,1.0850696362906853,69.7343025290525,0.9974571816373874,67.86450812189965,1,6,1,6,0,0.09396000000000004,0.08761245465329792,1.8697944071528525,0.1051928433000875,0.050714853442028966
jb,C,-2.77182,1.14318,2.72484,-1.26846,157,192,good,18,2.77182,-1.14318,3.005618704559845,-24.962789830807015,2.998307293257314,-22.412689468634277,3,4,2,12,-0.04698000000000002,-0.12527999999999984,0.007311411302530768,-2.5501003621727385,0.07886191821902207,0.1304295874849604
jb,C,-6.46758,-2.67786,6.68682,2.56824,202,448,good,18,6.46758,2.67786,7.163059291252586,21.010531379238333,7.000037516756607,22.49168668421689,7,5,4,29,0.2192400000000001,-0.10962000000000005,0.163021774495979,-1.4811553049785573,0.5861791650940661,0.46143187320706236
jb,C,-2.67786,-6.46758,3.132,7.09398,247,448,good,18,2.67786,6.46758,7.75460999924561,66.17848866877652,7.000037516756607,67.50831331578311,7,6,4,30,0.4541400000000002,0.6264000000000003,0.754572482489003,-1.329824647006589,0.22203769595955752,0.2804732610580219
jb,C,2.67786,-6.46758,-2.80314,6.9530400000000006,292,448,good,18,-2.67786,6.46758,7.4968232673046264,111.95698336956755,7.000037516756607,112.49168668421689,7,7,4,31,-0.12528000000000006,0.48546000000000067,0.4967857505480193,-0.5347033146493345,-0.04129183145194933,0.3991485731821353
jb,C,1.91052,-4.6197,-2.09844,4.74498,292,320,good,18,-1.91052,4.6197,5.1882834959165445,113.8571336912118,4.999171407383428,112.46799697245953,5,7,3,23,-0.1879200000000001,0.12528000000000006,0.18911208853311656,1.389136718752269,0.254761991988827,0.4301944321645424
jb,C,0.37584,-0.92394,-0.51678,1.03356,292,64,good,18,-0.37584,0.92394,1.1555552094123414,116.56505117707799,0.9974571816373874,112.13549187810035,1,7,1,7,-0.14094,0.10962000000000005,0.15809802777495396,4.429559298977637,0.1219084886306845,0.05064313815949611
jb,C,-0.92394,-0.37584,0.82998,0.3915,202,64,good,18,0.92394,0.37584,0.9176813446943335,25.253163394573882,0.9974571816373874,22.135491878100353,1,5,1,5,-0.09395999999999993,0.015660000000000007,-0.0797758369430539,3.1176715164735285,0.07487436474922864,0.08065501497939466
jb,C,2.77182,-1.14318,-3.11634,1.45638,337,192,good,18,-2.77182,1.14318,3.4398572208741456,154.95159069476324,2.998307293257314,157.58731053136572,3,8,2,16,-0.34452000000000016,0.3131999999999999,0.44154992761683154,-2.635719836602476,0.16498117841715768,0.13901195466007574
jb,C,-1.14318,-2.77182,1.0962,3.31992,247,192,good,18,1.14318,2.77182,3.4962155606312377,71.72736173301467,2.998307293257314,67.58731053136572,3,6,2,14,-0.04698000000000002,0.5481000000000003,0.4979082673739237,4.140051201648959,0.43708407026019874,0.1997362876336983
jb,C,1.14318,-2.77182,-1.45638,2.99106,292,192,good,18,-1.14318,2.77182,3.3267826240979437,115.96195998269745,2.998307293257314,112.41268946863428,3,7,2,15,-0.3131999999999999,0.2192400000000001,0.32847533084062963,3.549270514063167,0.2815533041099945,0.1344391624842514
jb,C,-4.6197,1.91052,4.8859200000000005,-2.25504,157,320,good,18,4.6197,-1.91052,5.381209868421785,-24.77514056883192,4.999171407383428,-22.46799697245953,5,4,3,20,0.26622000000000057,-0.34452000000000016,0.38203846103835737,-2.307143596372388,0.2613610592016196,0.23519593476093875
jb,C,-0.92394,0.37584,0.89262,-0.45414,157,64,good,18,0.92394,-0.37584,1.0015056684812123,-26.965714432870143,0.9974571816373874,-22.135491878100353,1,4,1,4,-0.031320000000000014,-0.07829999999999998,0.004048486843824861,-4.83022255476979,-0.0035112087752090684,0.048203276009648785
jb,C,6.46758,-2.67786,-6.46758,2.56824,337,448,good,18,-6.46758,2.67786,6.958839540756777,158.34224866521018,7.000037516756607,157.5083133157831,7,8,4,32,0,-0.10962000000000005,-0.04119797599982977,0.8339353494270654,0.0353291908467209,0.3199453184114134
jb,C,-1.14318,2.77182,1.2058200000000001,-2.88144,112,192,good,18,1.14318,-2.77182,3.1235714088203586,-67.29174980851185,2.998307293257314,-67.58731053136572,3,3,2,11,0.06264000000000003,-0.10962000000000005,0.1252641155630445,0.2955607228538639,-0.07882691225748953,0.1845491901488318
jb,C,0.37584,0.92394,-0.45414,-0.8456400000000001,67,64,good,18,-0.37584,-0.92394,0.9598698605540232,-118.23744553816725,0.9974571816373874,-112.13549187810035,1,2,1,2,-0.07829999999999998,0.07829999999999993,-0.037587321083364156,-6.101953660066897,-0.016392152410190916,0.05055616616440754
jb,C,4.6197,-1.91052,-4.74498,1.6443,337,320,good,18,-4.6197,1.91052,5.02180820924097,160.8870262663267,4.999171407383428,157.53200302754047,5,8,3,24,-0.12528000000000006,-0.2662199999999999,0.022636801857542466,3.355023238786231,0.12569824961410436,0.19440018989465108
jb,C,-0.37584,0.92394,0.4698,-0.90828,112,64,good,18,0.37584,-0.92394,1.0225872082125806,-62.65012421993013,0.9974571816373874,-67.86450812189965,1,3,1,3,0.09395999999999999,0.015660000000000007,0.025130026575193254,5.214383901969519,0.0023884373621037734,0.06625006307418811
jb,C,1.91052,-4.6197,-2.28636,5.54364,292,320,good,18,-1.91052,4.6197,5.996614586514628,112.41268946863428,4.999171407383428,112.46799697245953,5,7,3,23,-0.3758400000000002,0.92394,0.9974431791312002,-0.055307503825247295,0.254761991988827,0.4301944321645424
jb,C,-1.14318,2.77182,1.0962,-2.7405,112,192,good,18,1.14318,-2.77182,2.9516088307904216,-68.19859051364818,2.998307293257314,-67.58731053136572,3,3,2,11,-0.04698000000000002,0.031320000000000014,-0.046698462466892465,-0.6112799822824684,-0.07882691225748953,0.1845491901488318
jb,C,0.92394,0.37584,-0.9396,-0.37584,22,64,good,18,-0.92394,-0.37584,1.011980170556716,-158.19859051364818,0.9974571816373874,-157.86450812189966,1,1,1,1,-0.015660000000000007,0,0.014522988919328572,-0.33408239174852383,-0.05000349392528432,0.06961998042688271
jb,C,1.14318,-2.77182,-1.29978,3.14766,292,192,good,18,-1.14318,2.77182,3.405464949753558,112.43745947456627,2.998307293257314,112.41268946863428,3,7,2,15,-0.15659999999999985,0.3758400000000002,0.4071576564962438,0.024770005931983974,0.2815533041099945,0.1344391624842514
jb,C,-2.77182,-1.14318,2.92842,1.2058200000000001,202,192,good,18,2.77182,1.14318,3.166961567307062,22.380135051959577,2.998307293257314,22.412689468634277,3,5,2,13,0.15660000000000007,0.06264000000000003,0.16865427404974787,-0.03255441667469938,0.33888446256719484,0.1222333679726053
jb,C,-2.77182,1.14318,2.6622,-1.42506,157,192,good,18,2.77182,-1.14318,3.019619983309158,-28.159881284660642,2.998307293257314,-22.412689468634277,3,4,2,12,-0.10962000000000005,-0.2818799999999999,0.021312690051844108,-5.7471918160263655,0.07886191821902207,0.1304295874849604
jb,C,1.14318,2.77182,-1.31544,-2.91276,67,192,good,18,-1.14318,-2.77182,3.1960214660105146,-114.30454926593673,2.998307293257314,-112.41268946863428,3,2,2,10,-0.17225999999999986,-0.14094000000000007,0.19771417275320058,-1.8918597973024447,-0.01193487372709871,0.11986155596207922
jb,C,-2.67786,6.46758,2.56824,-6.71814,112,448,good,18,2.67786,-6.46758,7.192305733017751,-69.07892544609719,7.000037516756607,-67.50831331578311,7,3,4,27,-0.10962000000000005,-0.2505600000000001,0.19226821626114354,-1.5706121303140748,0.16149697222740703,0.25093334433588566
jb,C,2.77182,1.14318,-2.95974,-1.26846,22,192,good,18,-2.77182,-1.14318,3.220101184621378,-156.80140948635182,2.998307293257314,-157.58731053136572,3,1,2,9,-0.1879200000000001,-0.12527999999999984,0.2217938913640638,0.785901045013901,-0.014831150606394599,0.18353509453949252
jb,C,6.46758,-2.67786,-6.8121,2.85012,337,448,good,18,-6.46758,2.67786,7.38430026640304,157.29601406580926,7.000037516756607,157.5083133157831,7,8,4,32,-0.34452000000000016,0.17226000000000008,0.3842627496464326,-0.21229924997385297,0.0353291908467209,0.3199453184114134
jb,C,-2.67786,-6.46758,3.10068,6.56154,247,448,good,18,2.67786,6.46758,7.257273843117676,64.706750453306,7.000037516756607,67.50831331578311,7,6,4,30,0.4228200000000002,0.09396000000000004,0.25723632636106863,-2.8015628624771125,0.22203769595955752,0.2804732610580219
jb,C,6.46758,2.67786,-5.9038200000000005,-2.4899400000000003,22,448,good,18,-6.46758,-2.67786,6.407409132871102,-157.13238270838812,7.000037516756607,-157.5083133157831,7,1,4,25,0.5637599999999994,0.18791999999999964,-0.5926283838855051,0.3759306073949915,-0.28897773148512396,0.3131402322339923
jb,C,2.67786,6.46758,-3.30426,-6.5772,67,448,good,18,-2.67786,-6.46758,7.3605498427495215,-116.67408202456247,7.000037516756607,-112.49168668421689,7,2,4,26,-0.6264000000000003,-0.1096200000000005,0.3605123259929144,-4.182395340345579,0.016492717743706344,0.37761518613547534
jb,C,-0.37584,-0.92394,0.43848,1.06488,247,64,good,18,0.37584,0.92394,1.1516223881116587,67.61986494804043,0.9974571816373874,67.86450812189965,1,6,1,6,0.06263999999999997,0.14094000000000007,0.15416520647427134,-0.24464317385921674,0.1051928433000875,0.050714853442028966
jb,C,-0.92394,0.37584,0.9396,-0.4698,157,64,good,18,0.92394,-0.37584,1.0505047358294013,-26.56505117707799,0.9974571816373874,-22.135491878100353,1,4,1,4,0.015660000000000007,-0.09395999999999999,0.0530475541920139,-4.429559298977637,-0.0035112087752090684,0.048203276009648785
jb,C,1.91052,4.6197,-2.12976,-4.33782,67,320,good,18,-1.91052,-4.6197,4.8324486557024064,-116.14987163593312,4.999171407383428,-112.46799697245953,5,2,3,18,-0.2192400000000001,0.28188000000000013,-0.16672275168102146,-3.681874663473593,-0.23111822128960555,0.24137284375449025
jb,C,0.37584,0.92394,-0.4698,-0.90828,67,64,good,18,-0.37584,-0.92394,1.0225872082125806,-117.34987578006988,0.9974571816373874,-112.13549187810035,1,2,1,2,-0.09395999999999999,0.015660000000000007,0.025130026575193254,-5.214383901969526,-0.016392152410190916,0.05055616616440754
jb,C,2.77182,-1.14318,-3.17898,1.28412,337,192,good,18,-2.77182,1.14318,3.4285387579550566,158.00420354271975,2.998307293257314,157.58731053136572,3,8,2,16,-0.4071600000000002,0.14093999999999984,0.43023146469774254,0.4168930113540341,0.16498117841715768,0.13901195466007574
jb,C,-1.91052,4.6197,1.78524,-4.8232800000000005,112,320,good,18,1.91052,-4.6197,5.143064438250799,-69.68898156683849,4.999171407383428,-67.53200302754048,5,3,3,19,-0.12528000000000006,-0.20358000000000054,0.14389303086737115,-2.1569785392980094,-0.0011245963395600563,0.23509388353774266
jb,C,-4.6197,1.91052,4.4631,-2.31768,157,320,good,18,4.6197,-1.91052,5.029006083949392,-27.4427730045056,4.999171407383428,-22.46799697245953,5,4,3,20,-0.15660000000000007,-0.4071600000000002,0.02983467656596428,-4.974776032046069,0.2613610592016196,0.23519593476093875
jb,C,-6.46758,2.67786,6.54588,-2.67786,157,448,good,18,6.46758,-2.67786,7.072445061928725,-22.249023657212366,7.000037516756607,-22.49168668421689,7,4,4,28,0.07830000000000048,0,0.07240754517211823,0.24266302700452513,0.16437690871357466,0.28456422517012653
jb,C,-0.92394,-0.37584,0.97092,0.50112,202,64,good,18,0.92394,0.37584,1.0926147083029771,27.299572211332805,0.9974571816373874,22.135491878100353,1,5,1,5,0.04698000000000002,0.12528,0.09515752666558974,5.164080333232452,0.07487436474922864,0.08065501497939466
jb,C,-6.46758,-2.67786,7.06266,2.99106,202,448,good,18,6.46758,2.67786,7.669915657893508,22.952819240300315,7.000037516756607,22.49168668421689,7,5,4,29,0.5950800000000003,0.31320000000000014,0.669878141136901,0.46113255608342385,0.5861791650940661,0.46143187320706236
jb,C,-1.91052,-4.6197,2.4429600000000002,5.59062,247,320,good,18,1.91052,4.6197,6.101072491455908,66.39588495708576,4.999171407383428,67.53200302754048,5,6,3,22,0.5324400000000002,0.9709200000000004,1.1019010840724803,-1.136118070454728,0.5621664246003784,0.4743807670928852
jb,C,0.37584,-0.92394,-0.57942,1.04922,292,64,good,18,-0.37584,0.92394,1.1985783849210698,118.90918365114784,0.9974571816373874,112.13549187810035,1,7,1,7,-0.20358000000000004,0.12528000000000006,0.20112120328368244,6.773691773047489,0.1219084886306845,0.05064313815949611
jb,C,4.6197,1.91052,-4.80762,-1.76958,22,320,good,18,-4.6197,-1.91052,5.122950657658143,-159.7924400186423,4.999171407383428,-157.53200302754047,5,1,3,17,-0.1879200000000001,0.14094000000000007,0.12377925027471548,-2.260436991101841,-0.04398644659551007,0.2856476607691311
jb,C,0.92394,-0.37584,-1.0179,0.32886,337,64,good,18,-0.92394,0.37584,1.0697052442612405,162.09555249375182,0.9974571816373874,157.86450812189966,1,8,1,8,-0.09396000000000004,-0.04698000000000002,0.07224806262385308,4.231044371852164,0.06627659960080853,0.047436829847428356
jb,C,-1.14318,-2.77182,1.2058200000000001,3.4138800000000002,247,192,good,18,1.14318,2.77182,3.620577098585252,70.54621858391265,2.998307293257314,67.58731053136572,3,6,2,14,0.06264000000000003,0.6420600000000003,0.6222698053279379,2.9589080525469313,0.43708407026019874,0.1997362876336983
jb,C,2.67786,-6.46758,-3.8367,6.09174,292,448,good,18,-2.67786,6.46758,7.199275180016388,122.20354628529383,7.000037516756607,112.49168668421689,7,7,4,31,-1.15884,-0.3758400000000002,0.19923766325978054,9.711859601076938,-0.04129183145194933,0.3991485731821353
jb,C,-4.6197,-1.91052,4.8546000000000005,2.00448,202,320,good,18,4.6197,1.91052,5.252150153070645,22.43588830667478,4.999171407383428,22.46799697245953,5,5,3,21,0.23490000000000055,0.09396000000000004,0.25297874568721745,-0.03210866578475091,0.6072392565131584,0.24323893255761633
jp,C,-4.6197,-1.91052,4.63536,2.1141,202,320,bad,19,4.6197,1.91052,5.094701280703315,24.516831591170494,4.999171407383428,22.46799697245953,5,5,3,21,0.01566000000000045,0.2035800000000001,0.09552987331988749,2.0488346187109627,0.12559117462773103,0.37119323413268734
jp,C,4.6197,-1.91052,-4.4631,2.1141,337,320,bad,19,-4.6197,1.91052,4.938489690178567,154.65382405805332,4.999171407383428,157.53200302754047,5,8,3,24,0.15660000000000007,0.2035800000000001,-0.0606817172048606,-2.878178969487152,-0.03999376473627744,0.20786813300765483
jp,C,-0.92394,-0.37584,0.92394,0.51678,202,64,bad,19,0.92394,0.37584,1.058643798451585,29.219246690484614,0.9974571816373874,22.135491878100353,1,5,1,5,0,0.14094,0.06118661681419768,7.08375481238426,0.08798421744749972,0.08159571582692159
jp,C,-0.37584,0.92394,0.4698,-0.97092,112,64,bad,19,0.37584,-0.92394,1.0786091444077415,-64.17900802581072,0.9974571816373874,-67.86450812189965,1,3,1,3,0.09395999999999999,-0.04698000000000002,0.08115196277035408,3.68550009608893,-0.02609580793047093,0.06799177517169126
jp,C,-0.92394,0.37584,0.8456400000000001,-0.53244,157,64,bad,19,0.92394,-0.37584,0.9992994362051847,-32.19573393471325,0.9974571816373874,-22.135491878100353,1,4,1,4,-0.07829999999999993,-0.15660000000000002,0.0018422545677972968,-10.0602420566129,0.0057237768745317524,0.09257186659667369
jp,C,-4.6197,1.91052,4.40046,-2.5839,157,320,bad,19,4.6197,-1.91052,5.102997885713848,-30.420970648451664,4.999171407383428,-22.46799697245953,5,4,3,20,-0.2192400000000001,-0.6733799999999999,0.10382647833042036,-7.9529736759921335,-0.15460332706864843,0.3006535304622543
jp,C,-6.46758,-2.67786,7.14096,3.0537,202,448,bad,19,6.46758,2.67786,7.7664917054999805,23.153081564113545,7.000037516756607,22.49168668421689,7,5,4,29,0.6733799999999999,0.3758400000000002,0.7664541887433733,0.6613948798966547,0.5584348284930548,0.606557252706751
jp,C,2.77182,-1.14318,-2.4116400000000002,1.2058200000000001,337,192,bad,19,-2.77182,1.14318,2.6962954886287966,153.434948822922,2.998307293257314,157.58731053136572,3,8,2,16,0.3601799999999997,0.06264000000000003,-0.3020118046285174,-4.1523617084437205,0.08935484610039181,0.255146291261419
jp,C,1.91052,-4.6197,-2.06712,4.41612,292,320,bad,19,-1.91052,4.6197,4.875971795324498,115.08359400619092,4.999171407383428,112.46799697245953,5,7,3,23,-0.15660000000000007,-0.20357999999999965,-0.12319961205893026,2.6155970337313903,0.43382952548766285,0.27194085701830284
jp,C,0.37584,-0.92394,-0.40716,0.98658,292,64,bad,19,-0.37584,0.92394,1.0672953490013906,112.4258619213518,0.9974571816373874,112.13549187810035,1,7,1,7,-0.031320000000000014,0.06264000000000003,0.06983816736400317,0.29037004325144267,0.08506025380249208,0.07470193796339474
